fold,epoch,model,aug_type,aug,vcp,loss,val_loss,acc,val_acc,translation,noise,edge_noise,rotation,swap,dist_1,dist_4,cos_1,cos_4
0,18,cnn,translation,0.0,0.0,0.003480948717777786,0.05260175435085382,0.9989774684270953,0.9897857144219535,0.3645833333333333,0.9880642361111112,0.9894386574074074,0.8629195601851852,0.46260127314814814,,,,
0,19,cnn,translation,0.0,0.0,0.004351775271345363,0.053882284597626756,0.9988698335931167,0.9903571429933821,0.3636429398148148,0.986328125,0.9900173611111112,0.8529369212962963,0.43742766203703703,,,,
0,20,cnn,translation,0.0,0.0,0.003578881612318543,0.053504304008824485,0.9988877726750861,0.9893571430615017,0.35597511574074076,0.9862557870370371,0.9888599537037037,0.8637876157407407,0.4515335648148148,,,,
0,21,cnn,translation,0.0,0.0,0.005847406875474852,0.05422090565093926,0.9983316590126292,0.988428571496691,0.36226851851851855,0.9839409722222222,0.9878472222222222,0.8453414351851852,0.42476851851851855,,,,
0,22,cnn,translation,0.0,0.0,0.005406959401045971,0.04686294884873288,0.9984751721474114,0.9897142859186445,0.35619212962962965,0.9862557870370371,0.9898003472222222,0.8540943287037037,0.4437934027777778,,,,
0,23,cnn,translation,0.0,0.0,0.002751168884321511,0.04293524321448058,0.9992465556831228,0.9920000002043587,0.37102141203703703,0.9889322916666666,0.9913917824074074,0.8650896990740741,0.43959780092592593,,,,
0,24,cnn,translation,0.0,0.0,0.0005823202740091814,0.05181145196793867,0.9999282434668251,0.9915714287076678,0.37210648148148145,0.9889322916666666,0.9916087962962963,0.8640046296296297,0.4607204861111111,,,,
0,25,cnn,translation,0.0,0.0,0.0003169748429205898,0.05052787995518052,0.9999820608495982,0.9920000002043587,0.3752170138888889,0.9900896990740741,0.9915364583333334,0.865234375,0.46144386574074076,,,,
0,26,cnn,translation,0.0,0.0,0.0003018159991688819,0.051050519171436985,0.9999820608495982,0.9920714287757874,0.3794849537037037,0.9898726851851852,0.9922598379629629,0.8661024305555556,0.4642650462962963,,,,
0,27,cnn,translation,0.0,0.0,0.0002980327284209592,0.05165471357033987,0.9999820814220184,0.9920714287757874,0.3713107638888889,0.9898003472222222,0.9921875,0.8674045138888888,0.46469907407407407,,,,
0,28,cnn,translation,0.0,0.0,0.00029637712586421934,0.05219808656303212,0.999982040229885,0.9922857144900731,0.3734085648148148,0.9909577546296297,0.9916087962962963,0.8644386574074074,0.46665219907407407,,,,
0,29,cnn,translation,0.0,0.0,5.632434519207603e-06,0.05263334745168686,1.0,0.9923571430615017,0.38621238425925924,0.9900173611111112,0.9922598379629629,0.8679832175925926,0.4673755787037037,,,,
0,30,cnn,translation,0.0,0.0,0.000583049061954476,0.05329321284858244,0.9999641216991964,0.9924285716329302,0.37355324074074076,0.9894386574074074,0.9924045138888888,0.8642216435185185,0.4704861111111111,,,,
0,31,cnn,translation,0.0,0.0,3.737413070683369e-06,0.053612789527247,1.0,0.9923571430615017,0.3745659722222222,0.9910300925925926,0.9918981481481481,0.8674768518518519,0.46969039351851855,,,,
0,32,cnn,translation,0.0,0.0,0.0005815931275789999,0.05395982380158135,0.9999641216991964,0.9925000002043588,0.38136574074074076,0.9898726851851852,0.9923321759259259,0.8628472222222222,0.4701244212962963,,,,
0,33,cnn,translation,0.0,0.0,0.0002919193795174165,0.054359179697298844,0.9999820608495982,0.9925000002043588,0.37405960648148145,0.9900173611111112,0.9927662037037037,0.8670428240740741,0.47084780092592593,,,,
0,34,cnn,translation,0.0,0.0,0.0002911119605507005,0.054672594686537714,0.9999820814220184,0.9924285716329302,0.38078703703703703,0.9898726851851852,0.9921151620370371,0.8707320601851852,0.47063078703703703,,,,
0,35,cnn,translation,0.0,0.0,2.107038999801962e-06,0.055226727515292756,1.0,0.9926428572790963,0.3755787037037037,0.9901620370370371,0.9918258101851852,0.8682725694444444,0.4714988425925926,,,,
0,36,cnn,translation,0.0,0.0,0.0005800358770966524,0.055498931038126885,0.9999641216991964,0.9926428572790963,0.36668113425925924,0.9900896990740741,0.9925491898148148,0.8634982638888888,0.47142650462962965,,,,
0,37,cnn,translation,0.0,0.0,0.0002906603008036887,0.05579537595745309,0.9999820608495982,0.9926428572790963,0.3726851851851852,0.9898726851851852,0.9919704861111112,0.8724681712962963,0.47164351851851855,,,,
0,38,cnn,translation,0.0,0.0,0.00029048690259888014,0.056146678900695406,0.9999820608495982,0.9927142858505249,0.3715277777777778,0.9905960648148148,0.9924045138888888,0.8660300925925926,0.4722222222222222,,,,
0,39,cnn,translation,0.0,0.0,0.0002903633577106581,0.05654183822090272,0.9999820608495982,0.9927142858505249,0.3797019675925926,0.9906684027777778,0.9919704861111112,0.865234375,0.4720052083333333,,,,
0,40,cnn,translation,0.0,0.0,0.00029015217802958533,0.05677722704699928,0.9999820608495982,0.9925714287076678,0.37015335648148145,0.9908854166666666,0.9926215277777778,0.8705873842592593,0.47214988425925924,,,,
0,41,cnn,translation,0.0,0.0,0.00029009897293427945,0.05711579290666019,0.9999820608495982,0.9926428572790963,0.3716724537037037,0.9903790509259259,0.9925491898148148,0.8694299768518519,0.47171585648148145,,,,
0,42,cnn,translation,0.0,0.0,0.0002899741563400981,0.057442320034938994,0.9999820608495982,0.9927857144219535,0.3799913194444444,0.9905237268518519,0.9921151620370371,0.8660300925925926,0.4722945601851852,,,,
0,43,cnn,translation,0.0,0.0,0.00028988616484415633,0.057740889905951914,0.9999820608495982,0.9926428572790963,0.3699363425925926,0.9910300925925926,0.9924045138888888,0.8661024305555556,0.4717881944444444,,,,
0,44,cnn,translation,0.0,0.0,0.00028978354763932966,0.05796782922297383,0.9999820608495982,0.9927857144219535,0.3697193287037037,0.9910300925925926,0.9924045138888888,0.8657407407407407,0.4728732638888889,,,,
0,45,cnn,translation,0.0,0.0,0.00028978830208938543,0.05824308548229081,0.9999820608495982,0.9925714287076678,0.3734085648148148,0.9901620370370371,0.9924045138888888,0.8692853009259259,0.47236689814814814,,,,
0,46,cnn,translation,0.0,0.0,0.000289684938704132,0.05865799068799243,0.9999820608495982,0.9927142858505249,0.3744212962962963,0.9905237268518519,0.9923321759259259,0.8658130787037037,0.4730902777777778,,,,
0,47,cnn,translation,0.0,0.0,0.0002893160007838722,0.05891144011799978,0.9999820814220184,0.9926428572790963,0.3758680555555556,0.9892216435185185,0.9924768518518519,0.8647280092592593,0.4722945601851852,,,,
0,48,cnn,translation,0.0,0.0,4.358208500682839e-07,0.05920477007020132,1.0,0.9925714287076678,0.37601273148148145,0.9905960648148148,0.9922598379629629,0.8684172453703703,0.47294560185185186,,,,
0,49,cnn,translation,0.0,0.0,0.0005787117732921288,0.059462112472542294,0.9999641216991964,0.9925714287076678,0.37116608796296297,0.9911024305555556,0.9921151620370371,0.8736979166666666,0.4724392361111111,,,,
0,50,cnn,translation,0.0,0.0,0.00028951059643506153,0.05974487241868961,0.9999820608495982,0.9925714287076678,0.3716724537037037,0.9898003472222222,0.9927662037037037,0.8632089120370371,0.4730902777777778,,,,
0,51,cnn,translation,0.0,0.0,0.00028950449037093727,0.06000621082868227,0.9999820608495982,0.9926428572790963,0.3728298611111111,0.9903790509259259,0.9926215277777778,0.8642216435185185,0.47251157407407407,,,,
0,52,cnn,translation,0.0,0.0,0.00028946110783746706,0.06032451591127652,0.9999820608495982,0.9925714287076678,0.37080439814814814,0.9905960648148148,0.9922598379629629,0.8678385416666666,0.47294560185185186,,,,
0,53,cnn,translation,0.0,0.0,0.0002894500776900601,0.060609910318785945,0.9999820608495982,0.9925714287076678,0.3778211805555556,0.990234375,0.9924768518518519,0.8632089120370371,0.47265625,,,,
0,54,cnn,translation,0.0,0.0,0.0002890914397268566,0.06091953735628963,0.9999820814220184,0.9925000001362392,0.37037037037037035,0.9903067129629629,0.9926938657407407,0.8698640046296297,0.4730902777777778,,,,
0,55,cnn,translation,0.0,0.0,0.00028973829771768774,0.06116133680914728,0.999982040229885,0.9925000001362392,0.37550636574074076,0.9899450231481481,0.9923321759259259,0.8666087962962963,0.4734519675925926,,,,
0,56,cnn,translation,0.0,0.0,0.00028906686266495416,0.06145027107090988,0.9999820814220184,0.9924285715648106,0.37008101851851855,0.9916087962962963,0.9921151620370371,0.8634259259259259,0.4735243055555556,,,,
0,57,cnn,translation,0.0,0.0,0.00028936843874106347,0.06172165231739304,0.9999820608495982,0.9924285715648106,0.3757957175925926,0.9898726851851852,0.9922598379629629,0.8663917824074074,0.4735243055555556,,,,
0,58,cnn,translation,0.0,0.0,0.0002896960329537222,0.061923245772428345,0.999982040229885,0.9923571429933821,0.3755787037037037,0.9903790509259259,0.9924045138888888,0.8643663194444444,0.47359664351851855,,,,
0,59,cnn,translation,0.0,0.0,0.0002893540677880827,0.06224170289866327,0.9999820608495982,0.9923571429933821,0.3684895833333333,0.9901620370370371,0.9922598379629629,0.8657407407407407,0.4737413194444444,,,,
0,60,cnn,translation,0.0,0.0,0.0002893395983643044,0.0625106764690676,0.9999820608495982,0.9924285715648106,0.36646412037037035,0.9892939814814815,0.9924768518518519,0.8693576388888888,0.4739583333333333,,,,
0,61,cnn,translation,0.0,0.0,1.9119634596054322e-07,0.06271407330847328,1.0,0.9924285715648106,0.3747829861111111,0.9896556712962963,0.9918981481481481,0.8645109953703703,0.4740306712962963,,,,
0,62,cnn,translation,0.0,0.0,0.0005784702023025654,0.06305201052424049,0.9999641216991964,0.9924285715648106,0.3726128472222222,0.9903790509259259,0.9926938657407407,0.8627025462962963,0.4739583333333333,,,,
0,63,cnn,translation,0.0,0.0,0.0002893221436269719,0.06326581547631317,0.9999820608495982,0.9924285715648106,0.3758680555555556,0.9906684027777778,0.9925491898148148,0.8619791666666666,0.47410300925925924,,,,
0,64,cnn,translation,0.0,0.0,1.663277850129107e-07,0.06362719165372047,1.0,0.9924285715648106,0.3699363425925926,0.9905960648148148,0.9921875,0.8642216435185185,0.474609375,,,,
0,65,cnn,translation,0.0,0.0,0.0005791164261980689,0.06388131606613752,0.9999640804597701,0.9924285715648106,0.37688078703703703,0.9903790509259259,0.9926215277777778,0.8681278935185185,0.4741753472222222,,,,
0,66,cnn,translation,0.0,0.0,1.5894195840833378e-07,0.06409078676744165,1.0,0.9924285715648106,0.37377025462962965,0.9901620370370371,0.9926215277777778,0.8692129629629629,0.4740306712962963,,,,
0,67,cnn,translation,0.0,0.0,0.0005784418571741422,0.06436859898880357,0.9999641216991964,0.9925714287076678,0.3775318287037037,0.9904513888888888,0.9929832175925926,0.8694299768518519,0.474609375,,,,
0,68,cnn,translation,0.0,0.0,0.0002892962716839801,0.06457055449938967,0.9999820608495982,0.9925000001362392,0.37094907407407407,0.9910300925925926,0.9927662037037037,0.8657407407407407,0.47388599537037035,,,,
0,69,cnn,translation,0.0,0.0,0.00028929150276983575,0.0649031330874963,0.9999820608495982,0.9925714287076678,0.3747829861111111,0.9903067129629629,0.9922598379629629,0.8624855324074074,0.4741753472222222,,,,
0,70,cnn,translation,0.0,0.0,0.0002892892166918432,0.06519584332051453,0.9999820608495982,0.9925000001362392,0.38114872685185186,0.9906684027777778,0.9924045138888888,0.8661747685185185,0.47432002314814814,,,,
0,71,cnn,translation,0.0,0.0,0.0002892849749254062,0.06534749576389108,0.9999820608495982,0.9926428572790963,0.36451099537037035,0.9905237268518519,0.9927662037037037,0.8631365740740741,0.47432002314814814,,,,
0,72,cnn,translation,0.0,0.0,1.37270146855456e-07,0.06570871618471574,1.0,0.9926428572790963,0.38114872685185186,0.9903067129629629,0.9928385416666666,0.8673321759259259,0.4741753472222222,,,,
0,73,cnn,translation,0.0,0.0,0.0005784272874328242,0.06594163386334549,0.9999641216991964,0.9926428572790963,0.37094907407407407,0.990234375,0.9924045138888888,0.8611834490740741,0.47388599537037035,,,,
0,74,cnn,translation,0.0,0.0,0.0002892786577384612,0.06623540730373809,0.9999820608495982,0.9927142858505249,0.3718894675925926,0.9905960648148148,0.9926215277777778,0.8650173611111112,0.4740306712962963,,,,
0,75,cnn,translation,0.0,0.0,0.0002889452639133358,0.06642156315463113,0.9999820814220184,0.9926428572790963,0.3722511574074074,0.9905237268518519,0.9924045138888888,0.8674768518518519,0.4742476851851852,,,,
0,76,cnn,translation,0.0,0.0,1.3160019050076896e-07,0.06671192502706669,1.0,0.9925714287076678,0.3654513888888889,0.9909577546296297,0.9925491898148148,0.8620515046296297,0.4742476851851852,,,,
0,77,cnn,translation,0.0,0.0,0.0005784192326974645,0.06700117807493786,0.9999641216991964,0.9926428572790963,0.3755787037037037,0.9905960648148148,0.9922598379629629,0.8647280092592593,0.4740306712962963,,,,
0,78,cnn,translation,0.0,0.0,1.283121350658611e-07,0.06723809724106727,1.0,0.9926428572790963,0.37094907407407407,0.9910300925925926,0.9929108796296297,0.8659577546296297,0.4740306712962963,,,,
0,79,cnn,translation,0.0,0.0,0.0005784172919945051,0.06740702167493873,0.9999641216991964,0.9926428572790963,0.3767361111111111,0.9898003472222222,0.9924045138888888,0.8614004629629629,0.4742476851851852,,,,
0,80,cnn,translation,0.0,0.0,0.0002896039532796502,0.06761208844195478,0.999982040229885,0.9926428572790963,0.37138310185185186,0.9907407407407407,0.9923321759259259,0.8653790509259259,0.4740306712962963,,,,
0,81,cnn,translation,0.0,0.0,0.0002892707110091216,0.06792583429210312,0.9999820608495982,0.9926428572790963,0.37181712962962965,0.9908854166666666,0.9927662037037037,0.8634259259259259,0.4742476851851852,,,,
0,82,cnn,translation,0.0,0.0,0.00028926975081545797,0.06812473612207395,0.9999820608495982,0.9926428572790963,0.36964699074074076,0.9905237268518519,0.9923321759259259,0.8666811342592593,0.47453703703703703,,,,
0,83,cnn,translation,0.0,0.0,0.00028926875747519603,0.06827105616721799,0.9999820608495982,0.9927142858505249,0.3758680555555556,0.9903067129629629,0.9924768518518519,0.8659577546296297,0.4742476851851852,,,,
0,84,cnn,translation,0.0,0.0,0.0002892688462233706,0.0686016104954511,0.9999820608495982,0.9926428572790963,0.3814380787037037,0.9911747685185185,0.9926215277777778,0.8637152777777778,0.4740306712962963,,,,
0,85,cnn,translation,0.0,0.0,1.2314096206914232e-07,0.06880461593540427,1.0,0.9927142858505249,0.3682725694444444,0.9908854166666666,0.9925491898148148,0.8664641203703703,0.4741753472222222,,,,
0,86,cnn,translation,0.0,0.0,0.0005784123680616518,0.06897910804965067,0.9999641217676287,0.9925714287076678,0.3713107638888889,0.9906684027777778,0.9926938657407407,0.8649450231481481,0.4743923611111111,,,,
0,87,cnn,translation,0.0,0.0,0.00028893536859618297,0.06919993976001569,0.9999820814220184,0.9926428572790963,0.37109375,0.9907407407407407,0.9923321759259259,0.8611111111111112,0.47468171296296297,,,,
0,88,cnn,translation,0.0,0.0,1.2201075686965355e-07,0.0694734047355149,1.0,0.9925714287076678,0.3781105324074074,0.9906684027777778,0.9924045138888888,0.8579282407407407,0.47468171296296297,,,,
0,89,cnn,translation,0.0,0.0,0.0005790759252805557,0.06958846579196584,0.9999640804597701,0.9926428572790963,0.3714554398148148,0.9905960648148148,0.9923321759259259,0.8688512731481481,0.47432002314814814,,,,
0,90,cnn,translation,0.0,0.0,0.00028926615383367783,0.06988086170253935,0.9999820608495982,0.9925714287076678,0.3723958333333333,0.9911747685185185,0.9918981481481481,0.8637152777777778,0.47453703703703703,,,,
0,91,cnn,translation,0.0,0.0,0.0002889342460958925,0.06999941822126442,0.9999820814220184,0.9926428572790963,0.37514467592592593,0.9905960648148148,0.9925491898148148,0.8626302083333334,0.4742476851851852,,,,
0,92,cnn,translation,0.0,0.0,0.00028926563631329435,0.07012558729920317,0.9999820608495982,0.9926428572790963,0.3663194444444444,0.9905960648148148,0.9921151620370371,0.8603877314814815,0.4737413194444444,,,,
0,1,fcn,translation,0.0,0.0,0.35722944613473423,0.12098790059770857,0.8901585820211199,0.9640714283670698,0.27922453703703703,0.9594184027777778,0.9632523148148148,0.7753182870370371,0.263671875,0.10854003156635388,0.10859887623228133,0.9972464993499957,1.0028996182705032
0,2,fcn,translation,0.0,0.0,0.08624980699198254,0.0704642060143607,0.9733424225713027,0.9793571431296212,0.3228443287037037,0.9747540509259259,0.9778645833333334,0.8134403935185185,0.31712962962962965,0.10042506165433028,0.09969214423559607,0.8675478806145887,0.8918070832081139
0,3,fcn,translation,0.0,0.0,0.061637383600190096,0.07806296585287367,0.9805898393336449,0.9763571431296212,0.3363715277777778,0.9728732638888888,0.9760561342592593,0.7879774305555556,0.37702546296296297,0.10019699701546761,0.09902909993194044,0.8775651549109313,0.9072187853045761
0,4,fcn,translation,0.0,0.0,0.04432955578003767,0.061488303695406234,0.9866712113198676,0.9817142859867641,0.34765625,0.9785879629629629,0.9819155092592593,0.8046151620370371,0.3431712962962963,0.10125995496641998,0.09978562202304601,0.8911116438511805,0.9206860719503311
0,5,fcn,translation,0.0,0.0,0.036160997593033324,0.055231332404272894,0.9886265786452354,0.9836428574153355,0.35713252314814814,0.9748263888888888,0.9819155092592593,0.8187934027777778,0.3739149305555556,0.10173797768286684,0.10009053546003997,0.8985354503092146,0.9294448479415968
0,6,fcn,translation,0.0,0.0,0.02934134359996505,0.05584446670327868,0.9899540758434038,0.9838571430615016,0.3509837962962963,0.9752604166666666,0.9827835648148148,0.8132233796296297,0.359375,0.10290692687758114,0.10147688495926559,0.9058710915060071,0.9369500947865891
0,7,fcn,translation,0.0,0.0,0.024084451405434023,0.06183284446171352,0.9920979071100917,0.9835714287757874,0.3606770833333333,0.9800347222222222,0.9819878472222222,0.8328993055555556,0.39699074074074076,0.10327739171945483,0.1022808837518096,0.9129584948203061,0.9441800587599709
0,8,fcn,translation,0.0,0.0,0.02093418715307596,0.05291201056752886,0.9929956896551724,0.9858571425165449,0.36508969907407407,0.9823495370370371,0.9843026620370371,0.8250868055555556,0.3203125,0.10340892417695034,0.10268108040094376,0.9166594860517078,0.9483378280169723
0,9,fcn,translation,0.0,0.0,0.01734947114135005,0.06587536753660866,0.99411595873663,0.9827857163974217,0.36725983796296297,0.9737413194444444,0.9816261574074074,0.8153935185185185,0.3224826388888889,0.10368194107027832,0.10253498185425997,0.9179403218014377,0.951898751261624
0,10,fcn,translation,0.0,0.0,0.0163758905028687,0.062147665234548705,0.9945106200454703,0.9844285717691694,0.359375,0.9733796296296297,0.9830005787037037,0.8061342592592593,0.3347800925925926,0.10424326999836471,0.10334118195809423,0.9213804908303103,0.9545575924328022
0,11,fcn,translation,0.0,0.0,0.015129661572194657,0.06795912598286356,0.9947438290006942,0.9834285715648107,0.3836082175925926,0.9766348379629629,0.9822048611111112,0.8385416666666666,0.3585792824074074,0.10417822275834143,0.10327376334927976,0.9248139503344406,0.9571878570203626
0,12,fcn,translation,0.0,0.0,0.017643510297167486,0.06443528485085283,0.9940980195177956,0.9828571431296212,0.3761574074074074,0.9735966435185185,0.9808304398148148,0.8195167824074074,0.3428819444444444,0.1051494612258451,0.10436771987006069,0.9299528615005374,0.9626009769567951
0,13,fcn,translation,0.0,0.0,0.01258151784758955,0.05723201117558139,0.9957125429855286,0.984785714490073,0.38621238425925924,0.9787326388888888,0.9850260416666666,0.8216145833333334,0.32125289351851855,0.10546433379150126,0.10479646769352258,0.9357601415554688,0.9650512055328727
0,14,fcn,translation,0.0,0.0,0.006931290183500087,0.06516616490909032,0.9976499712973593,0.9869285715648106,0.3745659722222222,0.9783709490740741,0.9854600694444444,0.8344184027777778,0.3521412037037037,0.10541001052695735,0.1051543075684458,0.9371919280040383,0.9681095650275346
0,15,fcn,translation,0.0,0.0,0.011523214180224166,0.055761339183364594,0.996268656716418,0.9882857144900731,0.36378761574074076,0.9811197916666666,0.9872685185185185,0.8162615740740741,0.3082320601851852,0.10525810881325405,0.10497455074451864,0.9359389076971864,0.9675682272775521
0,16,fcn,translation,0.0,0.0,0.014852703892733863,0.0655164985188416,0.9950129162567217,0.984857142993382,0.3598090277777778,0.9782986111111112,0.9830729166666666,0.8291377314814815,0.2823350694444444,0.10559829782255856,0.10532412429340184,0.939911780264301,0.9710593478167538
0,17,fcn,translation,0.0,0.0,0.00874252344284369,0.05671751074705805,0.9971117967853043,0.988214285850525,0.36812789351851855,0.9810474537037037,0.9861834490740741,0.8272569444444444,0.2896412037037037,0.10552526770875412,0.10552867533639074,0.9411618563601434,0.9756081897263721
0,18,fcn,translation,0.0,0.0,0.007108977743685507,0.056357572587739144,0.9976499712973593,0.9877857142857143,0.3597366898148148,0.9780092592592593,0.9864728009259259,0.8283420138888888,0.27857349537037035,0.10535050586658753,0.10523917248472571,0.9419384468929812,0.9764335591234521
0,19,fcn,translation,0.0,0.0,0.008581314268713428,0.06907710190755981,0.9974885190121753,0.9860714287757874,0.37890625,0.9793113425925926,0.9846643518518519,0.8199508101851852,0.32588252314814814,0.10570827684334426,0.10586193500086666,0.9453353748174642,0.9781199697089232
0,20,fcn,translation,0.0,0.0,0.008139287547692742,0.0680809914129121,0.9971656142365097,0.9872857144219535,0.36378761574074076,0.9783709490740741,0.9860387731481481,0.8224103009259259,0.36255787037037035,0.10621218691379879,0.10626198138110339,0.9472149963106001,0.9781080447938802
0,21,fcn,translation,0.0,0.0,0.01212863987890456,0.06280888369892325,0.996268656716418,0.9873571429252624,0.36668113425925924,0.9801793981481481,0.9859664351851852,0.8392650462962963,0.3203125,0.10584693321811943,0.10592014349997043,0.9471573555858398,0.9793132172447895
0,22,fcn,translation,0.0,0.0,0.005889186777824581,0.0564379599836788,0.9982060849598163,0.9885714285714285,0.3704427083333333,0.9824942129629629,0.9877748842592593,0.8317418981481481,0.34129050925925924,0.10657780078116588,0.10661929818801581,0.9505831275486089,0.9801429493420812
0,23,fcn,translation,0.0,0.0,0.005123716390161213,0.0553051029507603,0.9984751722158438,0.9883571476255144,0.37449363425925924,0.9835069444444444,0.9883535879629629,0.8449074074074074,0.3595920138888889,0.10666177321941214,0.10678400613367557,0.9504191134255661,0.9816367031210729
0,24,fcn,translation,0.0,0.0,0.007505283877382177,0.062013007053307125,0.9978293628698102,0.9886428573472159,0.36863425925925924,0.9820601851851852,0.9878472222222222,0.8418692129629629,0.37377025462962965,0.10683695313690061,0.10703758371993899,0.949356740799547,0.980690194697504
0,25,fcn,translation,0.0,0.0,0.007177957645847315,0.06937932551545756,0.9978293628013777,0.9875000002043588,0.37471064814814814,0.9822048611111112,0.9864728009259259,0.8384693287037037,0.3785445601851852,0.10700994737500186,0.10745854685083031,0.9493033087245231,0.9810834818501644
0,26,fcn,translation,0.0,0.0,0.006852064444295886,0.07067007953460727,0.997954936922623,0.9865714287076678,0.3680555555555556,0.9814091435185185,0.9848813657407407,0.8179976851851852,0.3521412037037037,0.10706361394552591,0.10762968599796295,0.9507446976636286,0.9827493108352064
0,27,fcn,translation,0.0,0.0,0.008983424979788128,0.07336997862798827,0.9971656142365097,0.9861428574153355,0.35923032407407407,0.9789496527777778,0.9850983796296297,0.8295717592592593,0.28175636574074076,0.10737583100072239,0.10820671010762453,0.9514752480988008,0.9843331510028815
0,28,fcn,translation,0.0,0.0,0.008318857165065115,0.07176773155533842,0.9975243972445464,0.9859285715648106,0.3658130787037037,0.9786603009259259,0.9856770833333334,0.8323206018518519,0.3552517361111111,0.10744293816464622,0.10864629052579403,0.9533650030069802,0.9854591107196575
0,29,fcn,translation,0.0,0.0,0.005500488627245091,0.08187507180656706,0.9982957807118255,0.9870000002043587,0.38816550925925924,0.9803964120370371,0.9854600694444444,0.8428096064814815,0.3474392361111111,0.10723440114154735,0.10830236937850714,0.9545214416317502,0.9892862521907727
0,30,fcn,translation,0.0,0.0,0.006671439201630057,0.07268255923688412,0.9978114237194083,0.9863571429933821,0.3597366898148148,0.9782986111111112,0.9850260416666666,0.8233506944444444,0.3200954861111111,0.10747921527055485,0.10855448646470904,0.9561172317054334,0.9885476280636613
0,31,fcn,translation,0.0,0.0,0.006988587865042631,0.06935950572150094,0.9979752006880734,0.9856428574153355,0.3785445601851852,0.9738859953703703,0.9828559027777778,0.8297164351851852,0.29680266203703703,0.10746230084202753,0.1082378378417343,0.9530659402651599,0.9907235092696101
